"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"07/14/2023,""2,127.08"",""2,112.57"",""2,141.53"",""2,106.66"",""11.02M"",""0.45%"""
"07/13/2023,""2,117.53"",""2,116.56"",""2,130.53"",""2,109.44"",""16.34M"",""0.14%"""
"07/12/2023,""2,114.50"",""2,060.37"",""2,114.50"",""2,060.37"",""18.71M"",""2.93%"""
"07/11/2023,""2,054.39"",""2,049.65"",""2,059.27"",""2,044.31"",""13.44M"",""0.64%"""
"07/10/2023,""2,041.39"",""2,032.43"",""2,043.00"",""2,020.58"",""10.71M"",""0.29%"""
"07/07/2023,""2,035.57"",""2,010.40"",""2,037.33"",""2,008.84"",""14.60M"",""1.25%"""
"07/06/2023,""2,010.48"",""2,010.25"",""2,023.01"",""1,989.66"",""18.20M"",""-0.23%"""
"07/05/2023,""2,015.11"",""2,054.22"",""2,054.22"",""2,014.98"",""14.39M"",""-2.01%"""
"07/04/2023,""2,056.53"",""2,081.01"",""2,081.01"",""2,055.01"",""10.71M"",""-1.06%"""
"07/03/2023,""2,078.46"",""2,056.70"",""2,080.92"",""2,055.21"",""13.65M"",""0.88%"""
"06/30/2023,""2,060.38"",""2,065.97"",""2,069.97"",""2,043.90"",""15.20M"",""-0.08%"""
"06/29/2023,""2,062.11"",""2,050.16"",""2,067.14"",""2,046.46"",""10.77M"",""0.83%"""
"06/28/2023,""2,045.15"",""2,048.56"",""2,066.79"",""2,029.44"",""12.61M"",""0.28%"""
"06/27/2023,""2,039.34"",""2,071.66"",""2,081.36"",""2,025.49"",""12.00M"",""-1.41%"""
"06/26/2023,""2,068.49"",""2,034.31"",""2,075.63"",""2,028.62"",""9.72M"",""1.65%"""
"06/23/2023,""2,035.00"",""2,068.39"",""2,073.39"",""2,033.22"",""11.97M"",""-1.95%"""
"06/22/2023,""2,075.51"",""2,077.32"",""2,086.80"",""2,058.12"",""11.10M"",""-0.03%"""
"06/21/2023,""2,076.16"",""2,067.24"",""2,086.27"",""2,060.53"",""13.53M"",""0.45%"""
"06/20/2023,""2,066.78"",""2,081.84"",""2,090.88"",""2,063.37"",""11.66M"",""-0.82%"""
"06/19/2023,""2,083.81"",""2,102.93"",""2,118.57"",""2,083.57"",""9.98M"",""-1.15%"""
"06/16/2023,""2,108.05"",""2,097.35"",""2,131.03"",""2,097.35"",""63.57M"",""0.51%"""
"06/15/2023,""2,097.34"",""2,070.12"",""2,098.15"",""2,056.92"",""23.36M"",""1.04%"""
"06/14/2023,""2,075.83"",""2,029.73"",""2,082.03"",""2,027.67"",""28.31M"",""2.51%"""
"06/13/2023,""2,024.98"",""2,050.61"",""2,059.91"",""2,022.49"",""28.70M"",""-0.94%"""
"06/12/2023,""2,044.20"",""2,051.30"",""2,069.41"",""2,041.18"",""16.24M"",""-0.33%"""
"06/09/2023,""2,050.99"",""2,046.14"",""2,062.57"",""2,041.14"",""16.23M"",""0.72%"""
"06/07/2023,""2,036.31"",""2,052.54"",""2,055.49"",""2,027.06"",""16.03M"",""-0.83%"""
"06/06/2023,""2,053.44"",""2,017.83"",""2,060.37"",""2,016.18"",""25.67M"",""1.65%"""
"06/05/2023,""2,020.07"",""2,019.70"",""2,053.48"",""2,010.92"",""15.89M"",""0.10%"""
"06/02/2023,""2,018.09"",""1,959.23"",""2,018.09"",""1,959.23"",""19.82M"",""3.69%"""
"06/01/2023,""1,946.21"",""1,902.02"",""1,949.50"",""1,902.02"",""14.94M"",""2.73%"""
"05/31/2023,""1,894.48"",""1,934.41"",""1,934.41"",""1,890.03"",""53.07M"",""-2.67%"""
"05/30/2023,""1,946.38"",""1,978.78"",""1,978.78"",""1,943.99"",""15.69M"",""-1.72%"""
"05/29/2023,""1,980.39"",""1,986.48"",""1,995.58"",""1,976.35"",""7.41M"",""-0.19%"""
"05/26/2023,""1,984.12"",""1,943.86"",""1,986.26"",""1,941.93"",""16.31M"",""2.21%"""
"05/25/2023,""1,941.16"",""1,961.54"",""1,965.93"",""1,936.77"",""17.24M"",""-0.89%"""
"05/24/2023,""1,958.63"",""1,998.74"",""1,998.74"",""1,956.18"",""16.74M"",""-2.27%"""
"05/23/2023,""2,004.06"",""2,002.96"",""2,026.29"",""2,000.68"",""13.38M"",""-0.03%"""
"05/22/2023,""2,004.72"",""1,990.44"",""2,012.35"",""1,983.44"",""16.61M"",""0.62%"""
"05/19/2023,""1,992.31"",""1,946.35"",""1,992.39"",""1,946.35"",""20.86M"",""2.70%"""
"05/18/2023,""1,939.90"",""1,942.87"",""1,954.05"",""1,933.12"",""14.15M"",""0.35%"""
"05/17/2023,""1,933.08"",""1,945.87"",""1,945.95"",""1,928.07"",""14.54M"",""-0.81%"""
"05/16/2023,""1,948.83"",""1,937.44"",""1,960.63"",""1,931.65"",""12.59M"",""0.42%"""
"05/15/2023,""1,940.63"",""1,949.06"",""1,958.76"",""1,932.34"",""16.51M"",""0.08%"""
"05/12/2023,""1,939.03"",""1,923.98"",""1,950.54"",""1,917.43"",""16.57M"",""1.06%"""
"05/11/2023,""1,918.71"",""1,935.51"",""1,944.56"",""1,914.17"",""17.61M"",""-0.68%"""
"05/10/2023,""1,931.94"",""1,926.84"",""1,954.53"",""1,912.32"",""19.72M"",""0.63%"""
"05/09/2023,""1,919.92"",""1,919.31"",""1,920.79"",""1,902.81"",""11.25M"",""-0.11%"""
"05/08/2023,""1,922.08"",""1,918.18"",""1,936.58"",""1,913.67"",""11.52M"",""0.51%"""
"05/05/2023,""1,912.37"",""1,890.37"",""1,914.65"",""1,885.44"",""12.43M"",""1.49%"""
"05/04/2023,""1,884.32"",""1,920.08"",""1,933.14"",""1,879.78"",""19.40M"",""-1.82%"""
"05/02/2023,""1,919.24"",""1,921.51"",""1,953.64"",""1,919.23"",""15.27M"",""-0.20%"""
"04/28/2023,""1,923.09"",""1,953.29"",""1,954.79"",""1,917.31"",""17.95M"",""-1.28%"""
"04/27/2023,""1,948.07"",""1,893.04"",""1,951.53"",""1,893.04"",""15.20M"",""3.15%"""
"04/26/2023,""1,888.61"",""1,891.30"",""1,902.64"",""1,870.09"",""16.64M"",""-0.11%"""
"04/25/2023,""1,890.69"",""1,907.98"",""1,911.87"",""1,887.85"",""13.67M"",""-1.04%"""
"04/24/2023,""1,910.52"",""1,897.12"",""1,918.60"",""1,883.77"",""10.31M"",""0.52%"""
"04/21/2023,""1,900.63"",""1,903.80"",""1,903.80"",""1,882.76"",""13.89M"",""-0.55%"""
"04/20/2023,""1,911.19"",""1,898.29"",""1,926.26"",""1,896.15"",""17.84M"",""0.75%"""
"04/19/2023,""1,896.87"",""1,893.31"",""1,901.65"",""1,871.52"",""13.71M"",""0.00%"""
"04/18/2023,""1,896.92"",""1,863.80"",""1,910.96"",""1,859.82"",""16.40M"",""1.88%"""
"04/17/2023,""1,861.85"",""1,861.54"",""1,869.58"",""1,854.76"",""14.47M"",""0.41%"""
"04/14/2023,""1,854.27"",""1,846.46"",""1,865.17"",""1,844.08"",""16.40M"",""0.73%"""
"04/13/2023,""1,840.77"",""1,814.17"",""1,846.34"",""1,808.35"",""22.27M"",""1.35%"""
"04/12/2023,""1,816.28"",""1,785.83"",""1,820.15"",""1,773.58"",""20.56M"",""1.85%"""
"04/11/2023,""1,783.31"",""1,765.72"",""1,789.07"",""1,758.63"",""16.69M"",""1.66%"""
"04/06/2023,""1,754.24"",""1,759.34"",""1,766.00"",""1,749.00"",""7.87M"",""-0.15%"""
"04/05/2023,""1,756.95"",""1,772.80"",""1,776.32"",""1,752.70"",""12.69M"",""-0.93%"""
"04/04/2023,""1,773.53"",""1,785.64"",""1,797.89"",""1,772.43"",""10.51M"",""-0.14%"""
"04/03/2023,""1,775.99"",""1,764.92"",""1,795.30"",""1,764.92"",""13.44M"",""0.99%"""
"03/31/2023,""1,758.56"",""1,768.95"",""1,776.97"",""1,754.07"",""18.84M"",""-0.27%"""
"03/30/2023,""1,763.29"",""1,715.56"",""1,764.19"",""1,715.56"",""26.18M"",""3.15%"""
"03/29/2023,""1,709.39"",""1,701.93"",""1,712.30"",""1,685.64"",""16.05M"",""0.90%"""
"03/28/2023,""1,694.12"",""1,694.46"",""1,712.77"",""1,686.26"",""14.05M"",""0.42%"""
"03/27/2023,""1,686.96"",""1,684.13"",""1,695.07"",""1,665.93"",""10.21M"",""1.00%"""
"03/24/2023,""1,670.18"",""1,700.07"",""1,700.07"",""1,661.51"",""16.32M"",""-2.09%"""
"03/23/2023,""1,705.91"",""1,706.81"",""1,714.42"",""1,680.90"",""12.51M"",""-0.08%"""
"03/22/2023,""1,707.29"",""1,721.09"",""1,732.74"",""1,704.93"",""16.42M"",""-0.69%"""
"03/21/2023,""1,719.16"",""1,694.95"",""1,724.01"",""1,694.95"",""23.35M"",""1.93%"""
"03/20/2023,""1,686.56"",""1,671.55"",""1,689.36"",""1,626.01"",""21.36M"",""0.50%"""
"03/17/2023,""1,678.16"",""1,716.42"",""1,730.29"",""1,671.67"",""37.08M"",""-1.66%"""
"03/16/2023,""1,706.55"",""1,718.65"",""1,727.07"",""1,669.53"",""26.68M"",""-0.05%"""
"03/15/2023,""1,707.42"",""1,761.10"",""1,766.16"",""1,702.20"",""20.76M"",""-2.73%"""
"03/14/2023,""1,755.30"",""1,752.13"",""1,769.37"",""1,737.77"",""18.61M"",""0.11%"""
"03/13/2023,""1,753.30"",""1,805.30"",""1,814.07"",""1,733.83"",""21.89M"",""-2.57%"""
"03/10/2023,""1,799.58"",""1,820.21"",""1,820.21"",""1,786.18"",""16.07M"",""-1.98%"""
"03/09/2023,""1,835.94"",""1,859.12"",""1,859.12"",""1,835.94"",""10.60M"",""-1.34%"""
"03/08/2023,""1,860.83"",""1,853.32"",""1,864.49"",""1,842.48"",""12.13M"",""0.40%"""
"03/07/2023,""1,853.40"",""1,870.17"",""1,883.31"",""1,853.40"",""12.94M"",""-1.08%"""
"03/06/2023,""1,873.63"",""1,849.05"",""1,878.93"",""1,849.05"",""13.15M"",""1.73%"""
"03/03/2023,""1,841.85"",""1,821.93"",""1,841.85"",""1,820.13"",""12.69M"",""1.32%"""
"03/02/2023,""1,817.77"",""1,850.34"",""1,850.34"",""1,813.37"",""16.03M"",""-2.07%"""
"03/01/2023,""1,856.22"",""1,855.26"",""1,868.54"",""1,845.77"",""15.26M"",""0.45%"""
"02/28/2023,""1,847.94"",""1,821.30"",""1,847.94"",""1,810.98"",""27.05M"",""1.49%"""
"02/27/2023,""1,820.79"",""1,810.71"",""1,828.27"",""1,806.50"",""8.39M"",""0.75%"""
"02/24/2023,""1,807.31"",""1,828.33"",""1,832.76"",""1,802.10"",""11.54M"",""-0.96%"""
"02/23/2023,""1,824.76"",""1,797.80"",""1,826.45"",""1,797.80"",""13.12M"",""1.55%"""
"02/22/2023,""1,796.87"",""1,822.56"",""1,823.79"",""1,786.67"",""17.93M"",""-1.59%"""
"02/21/2023,""1,825.89"",""1,847.82"",""1,847.82"",""1,813.26"",""14.63M"",""-1.28%"""
"02/20/2023,""1,849.48"",""1,860.87"",""1,863.76"",""1,842.43"",""9.56M"",""-0.53%"""
"02/17/2023,""1,859.26"",""1,859.27"",""1,867.81"",""1,846.46"",""14.93M"",""-0.34%"""
"02/16/2023,""1,865.51"",""1,872.93"",""1,883.67"",""1,841.85"",""18.65M"",""-0.24%"""
"02/15/2023,""1,870.03"",""1,850.59"",""1,871.47"",""1,844.73"",""11.20M"",""0.94%"""
"02/14/2023,""1,852.67"",""1,858.47"",""1,868.44"",""1,841.76"",""12.57M"",""-0.03%"""
"02/13/2023,""1,853.29"",""1,855.31"",""1,863.95"",""1,837.88"",""13.48M"",""0.28%"""
"02/10/2023,""1,848.04"",""1,891.84"",""1,891.84"",""1,838.33"",""19.72M"",""-2.54%"""
"02/09/2023,""1,896.24"",""1,892.88"",""1,912.32"",""1,889.24"",""12.17M"",""0.51%"""
"02/08/2023,""1,886.68"",""1,882.32"",""1,898.52"",""1,882.32"",""13.40M"",""0.85%"""
"02/07/2023,""1,870.87"",""1,869.42"",""1,877.28"",""1,858.79"",""14.14M"",""0.33%"""
"02/06/2023,""1,864.76"",""1,902.31"",""1,902.31"",""1,863.26"",""15.98M"",""-2.17%"""
"02/03/2023,""1,906.13"",""1,903.48"",""1,917.69"",""1,896.18"",""18.91M"",""0.12%"""
"02/02/2023,""1,903.79"",""1,886.33"",""1,919.26"",""1,882.56"",""26.01M"",""1.70%"""
"02/01/2023,""1,871.93"",""1,903.59"",""1,911.39"",""1,871.93"",""22.20M"",""-1.59%"""
"01/31/2023,""1,902.25"",""1,886.96"",""1,905.89"",""1,876.42"",""24.13M"",""0.66%"""
"01/30/2023,""1,889.82"",""1,909.48"",""1,909.48"",""1,882.38"",""15.59M"",""-1.13%"""
"01/27/2023,""1,911.50"",""1,916.61"",""1,925.94"",""1,909.33"",""16.29M"",""-0.01%"""
"01/26/2023,""1,911.61"",""1,900.83"",""1,920.18"",""1,892.13"",""16.71M"",""1.35%"""
"01/25/2023,""1,886.24"",""1,906.22"",""1,906.22"",""1,879.52"",""19.47M"",""-1.69%"""
"01/24/2023,""1,918.60"",""1,928.95"",""1,945.78"",""1,912.85"",""18.02M"",""-0.24%"""
"01/23/2023,""1,923.15"",""1,899.20"",""1,928.67"",""1,899.20"",""18.78M"",""1.63%"""
"01/20/2023,""1,892.32"",""1,895.41"",""1,901.03"",""1,879.51"",""21.74M"",""0.13%"""
"01/19/2023,""1,889.84"",""1,900.37"",""1,903.17"",""1,869.14"",""31.49M"",""-1.22%"""
"01/18/2023,""1,913.25"",""1,906.99"",""1,928.89"",""1,894.82"",""33.79M"",""0.46%"""
"01/17/2023,""1,904.51"",""1,928.12"",""1,932.16"",""1,898.34"",""19.45M"",""-1.48%"""
"01/16/2023,""1,933.08"",""1,924.89"",""1,944.20"",""1,901.50"",""18.39M"",""0.50%"""
"01/13/2023,""1,923.44"",""1,932.38"",""1,939.83"",""1,910.13"",""18.13M"",""-0.38%"""
"01/12/2023,""1,930.79"",""1,919.28"",""1,950.83"",""1,919.28"",""32.88M"",""0.84%"""
"01/11/2023,""1,914.74"",""1,936.39"",""1,955.44"",""1,912.55"",""25.92M"",""-1.20%"""
"01/10/2023,""1,937.98"",""1,904.63"",""1,940.96"",""1,890.53"",""25.04M"",""1.33%"""
"01/09/2023,""1,912.47"",""1,873.58"",""1,912.84"",""1,873.58"",""33.64M"",""3.04%"""
"01/05/2023,""1,856.05"",""1,851.86"",""1,887.05"",""1,843.35"",""28.21M"",""0.05%"""
"01/04/2023,""1,855.05"",""1,826.17"",""1,856.63"",""1,824.74"",""19.72M"",""1.66%"""
"01/03/2023,""1,824.82"",""1,794.13"",""1,835.15"",""1,791.98"",""22.12M"",""1.86%"""
"01/02/2023,""1,791.47"",""1,794.52"",""1,811.64"",""1,786.70"",""5.34M"",""-0.03%"""
"12/30/2022,""1,792.01"",""1,797.53"",""1,797.86"",""1,786.56"",""9.00M"",""-0.57%"""
"12/29/2022,""1,802.20"",""1,768.98"",""1,802.20"",""1,763.44"",""10.65M"",""1.94%"""
"12/28/2022,""1,767.88"",""1,764.30"",""1,776.98"",""1,757.71"",""10.00M"",""0.11%"""
"12/27/2022,""1,765.87"",""1,788.67"",""1,792.82"",""1,762.64"",""6.45M"",""-0.81%"""
"12/23/2022,""1,780.27"",""1,778.58"",""1,782.76"",""1,769.41"",""8.03M"",""0.01%"""
"12/22/2022,""1,780.07"",""1,786.63"",""1,796.05"",""1,774.71"",""10.58M"",""-0.34%"""
"12/21/2022,""1,786.10"",""1,761.88"",""1,786.56"",""1,754.46"",""15.19M"",""1.30%"""
"12/20/2022,""1,763.20"",""1,732.80"",""1,763.20"",""1,724.41"",""12.41M"",""1.14%"""
"12/19/2022,""1,743.24"",""1,739.90"",""1,754.27"",""1,737.50"",""12.35M"",""0.11%"""
"12/16/2022,""1,741.30"",""1,746.54"",""1,755.89"",""1,726.58"",""41.76M"",""-0.87%"""
"12/15/2022,""1,756.52"",""1,778.90"",""1,778.90"",""1,746.02"",""18.70M"",""-1.73%"""
"12/14/2022,""1,787.37"",""1,785.11"",""1,793.02"",""1,778.37"",""17.00M"",""0.15%"""
"12/13/2022,""1,784.67"",""1,758.54"",""1,803.60"",""1,742.11"",""22.17M"",""1.67%"""
"12/12/2022,""1,755.34"",""1,729.82"",""1,759.39"",""1,714.22"",""14.74M"",""1.46%"""
"12/09/2022,""1,730.16"",""1,730.18"",""1,735.76"",""1,717.00"",""15.02M"",""0.26%"""
"12/08/2022,""1,725.66"",""1,735.17"",""1,735.41"",""1,715.72"",""14.82M"",""-0.58%"""
"12/07/2022,""1,735.66"",""1,730.50"",""1,739.05"",""1,720.19"",""14.51M"",""0.12%"""
"12/06/2022,""1,733.59"",""1,741.86"",""1,741.86"",""1,722.72"",""15.85M"",""-0.74%"""
"12/05/2022,""1,746.54"",""1,738.95"",""1,766.04"",""1,738.95"",""14.52M"",""0.75%"""
"12/02/2022,""1,733.46"",""1,765.02"",""1,765.02"",""1,730.43"",""27.96M"",""-1.86%"""
"12/01/2022,""1,766.38"",""1,754.83"",""1,766.38"",""1,741.13"",""34.26M"",""1.73%"""
"11/30/2022,""1,736.26"",""1,741.22"",""1,756.95"",""1,727.88"",""127.49M"",""0.00%"""
"11/29/2022,""1,736.19"",""1,740.55"",""1,744.71"",""1,718.31"",""27.85M"",""0.43%"""
"11/28/2022,""1,728.74"",""1,748.68"",""1,748.84"",""1,728.74"",""19.48M"",""-1.54%"""
"11/25/2022,""1,755.69"",""1,752.36"",""1,764.57"",""1,736.75"",""15.61M"",""0.10%"""
"11/24/2022,""1,753.95"",""1,724.66"",""1,753.95"",""1,721.85"",""19.39M"",""2.35%"""
"11/23/2022,""1,713.61"",""1,724.50"",""1,737.75"",""1,707.01"",""19.22M"",""-0.24%"""
"11/22/2022,""1,717.75"",""1,687.07"",""1,729.95"",""1,681.78"",""18.18M"",""1.91%"""
"11/21/2022,""1,685.50"",""1,706.43"",""1,706.47"",""1,683.15"",""20.86M"",""-1.27%"""
"11/18/2022,""1,707.23"",""1,709.68"",""1,726.63"",""1,689.34"",""21.00M"",""-0.06%"""
"11/17/2022,""1,708.23"",""1,744.07"",""1,750.96"",""1,695.80"",""25.41M"",""-1.89%"""
"11/16/2022,""1,741.17"",""1,747.81"",""1,761.51"",""1,731.46"",""26.92M"",""-1.60%"""
"11/15/2022,""1,769.55"",""1,750.60"",""1,784.76"",""1,728.17"",""28.30M"",""1.47%"""
"11/14/2022,""1,743.89"",""1,697.88"",""1,759.79"",""1,697.88"",""39.85M"",""3.17%"""
"11/10/2022,""1,690.38"",""1,637.91"",""1,692.72"",""1,619.03"",""26.89M"",""2.81%"""
"11/09/2022,""1,644.12"",""1,643.42"",""1,658.52"",""1,638.45"",""19.88M"",""-0.04%"""
"11/08/2022,""1,644.75"",""1,616.98"",""1,644.75"",""1,602.48"",""19.91M"",""1.64%"""
"11/07/2022,""1,618.14"",""1,605.03"",""1,637.37"",""1,600.71"",""32.83M"",""1.05%"""
"11/04/2022,""1,601.27"",""1,569.01"",""1,612.09"",""1,569.01"",""28.79M"",""2.68%"""
"11/03/2022,""1,559.55"",""1,553.61"",""1,559.97"",""1,538.04"",""21.91M"",""-0.92%"""
"11/02/2022,""1,573.97"",""1,545.19"",""1,573.97"",""1,545.19"",""31.27M"",""2.45%"""
"10/31/2022,""1,536.28"",""1,511.96"",""1,536.28"",""1,506.41"",""25.37M"",""1.83%"""
"10/28/2022,""1,508.70"",""1,498.03"",""1,516.82"",""1,481.23"",""49.19M"",""0.13%"""
"10/27/2022,""1,506.74"",""1,489.37"",""1,506.74"",""1,474.43"",""32.52M"",""1.29%"""
"10/26/2022,""1,487.60"",""1,447.28"",""1,487.60"",""1,443.41"",""26.96M"",""3.02%"""
"10/25/2022,""1,444.02"",""1,438.79"",""1,450.33"",""1,422.44"",""28.56M"",""0.75%"""
"10/24/2022,""1,433.21"",""1,421.40"",""1,445.85"",""1,411.21"",""21.88M"",""1.53%"""
"10/21/2022,""1,411.62"",""1,421.96"",""1,424.90"",""1,397.28"",""19.44M"",""-1.04%"""
"10/20/2022,""1,426.52"",""1,399.59"",""1,429.16"",""1,385.16"",""34.18M"",""2.06%"""
"10/19/2022,""1,397.66"",""1,430.17"",""1,430.17"",""1,395.73"",""23.56M"",""-2.10%"""
"10/18/2022,""1,427.68"",""1,416.66"",""1,440.90"",""1,414.90"",""32.71M"",""0.96%"""
"10/17/2022,""1,414.06"",""1,400.06"",""1,418.65"",""1,384.60"",""18.74M"",""1.20%"""
"10/14/2022,""1,397.23"",""1,383.10"",""1,409.55"",""1,381.49"",""30.20M"",""2.85%"""
"10/13/2022,""1,358.50"",""1,378.57"",""1,381.48"",""1,337.71"",""34.53M"",""-1.36%"""
"10/12/2022,""1,377.19"",""1,389.02"",""1,391.14"",""1,369.65"",""30.59M"",""-0.34%"""
"10/11/2022,""1,381.84"",""1,377.66"",""1,405.98"",""1,360.70"",""22.46M"",""0.17%"""
"10/10/2022,""1,379.49"",""1,400.27"",""1,400.29"",""1,379.35"",""22.17M"",""-1.83%"""
"10/07/2022,""1,405.21"",""1,414.41"",""1,420.33"",""1,398.86"",""19.81M"",""-0.89%"""
"10/06/2022,""1,417.82"",""1,431.68"",""1,449.55"",""1,409.32"",""22.06M"",""-0.09%"""
"10/05/2022,""1,419.12"",""1,449.73"",""1,449.73"",""1,418.03"",""19.37M"",""-2.12%"""
"10/04/2022,""1,449.81"",""1,404.22"",""1,449.81"",""1,404.22"",""28.54M"",""4.53%"""
"10/03/2022,""1,386.96"",""1,379.80"",""1,388.96"",""1,344.02"",""22.66M"",""0.66%"""
"09/30/2022,""1,377.91"",""1,390.12"",""1,396.76"",""1,366.25"",""30.71M"",""-0.16%"""
"09/29/2022,""1,380.10"",""1,446.35"",""1,446.35"",""1,375.19"",""28.90M"",""-3.85%"""
"09/28/2022,""1,435.37"",""1,434.99"",""1,440.66"",""1,407.56"",""27.63M"",""-1.61%"""
"09/27/2022,""1,458.81"",""1,443.23"",""1,473.21"",""1,443.23"",""24.47M"",""1.80%"""
"09/26/2022,""1,433.08"",""1,446.43"",""1,450.70"",""1,410.71"",""33.98M"",""-1.69%"""
"09/23/2022,""1,457.78"",""1,518.03"",""1,518.03"",""1,453.76"",""20.61M"",""-3.98%"""
"09/22/2022,""1,518.19"",""1,498.10"",""1,526.89"",""1,485.31"",""16.19M"",""0.59%"""
"09/21/2022,""1,509.32"",""1,495.76"",""1,515.86"",""1,488.25"",""18.51M"",""0.80%"""
"09/20/2022,""1,497.41"",""1,532.86"",""1,546.50"",""1,497.41"",""18.77M"",""-1.95%"""
"09/19/2022,""1,527.25"",""1,498.57"",""1,528.70"",""1,496.79"",""20.05M"",""1.69%"""
"09/16/2022,""1,501.91"",""1,526.02"",""1,529.20"",""1,487.36"",""65.98M"",""-2.46%"""
"09/15/2022,""1,539.75"",""1,533.17"",""1,550.80"",""1,523.79"",""21.70M"",""0.75%"""
"09/14/2022,""1,528.29"",""1,511.59"",""1,531.76"",""1,507.20"",""20.37M"",""0.59%"""
"09/13/2022,""1,519.35"",""1,569.03"",""1,573.05"",""1,515.19"",""20.72M"",""-2.73%"""
"09/12/2022,""1,561.97"",""1,545.64"",""1,561.98"",""1,519.71"",""22.47M"",""1.78%"""
"09/09/2022,""1,534.68"",""1,487.50"",""1,534.68"",""1,487.50"",""24.75M"",""4.17%"""
"09/08/2022,""1,473.18"",""1,481.93"",""1,494.98"",""1,460.43"",""23.89M"",""0.26%"""
"09/07/2022,""1,469.42"",""1,445.54"",""1,471.34"",""1,431.36"",""26.61M"",""1.14%"""
"09/06/2022,""1,452.86"",""1,495.62"",""1,504.64"",""1,444.84"",""21.56M"",""-2.63%"""
"09/05/2022,""1,492.06"",""1,496.88"",""1,505.05"",""1,482.29"",""17.62M"",""-0.91%"""
"09/02/2022,""1,505.75"",""1,477.24"",""1,506.54"",""1,464.67"",""35.76M"",""2.95%"""
"09/01/2022,""1,462.59"",""1,522.52"",""1,522.52"",""1,462.59"",""32.44M"",""-4.29%"""
"08/31/2022,""1,528.22"",""1,540.93"",""1,548.25"",""1,513.50"",""49.11M"",""-0.45%"""
"08/30/2022,""1,535.11"",""1,578.24"",""1,583.57"",""1,532.85"",""22.57M"",""-2.43%"""
"08/29/2022,""1,573.35"",""1,585.54"",""1,585.54"",""1,552.60"",""21.69M"",""-1.84%"""
"08/26/2022,""1,602.81"",""1,635.66"",""1,637.07"",""1,596.06"",""22.81M"",""-1.79%"""
"08/25/2022,""1,632.00"",""1,633.09"",""1,650.70"",""1,622.55"",""26.24M"",""0.70%"""
"08/24/2022,""1,620.63"",""1,655.38"",""1,655.38"",""1,616.14"",""21.71M"",""-2.18%"""
"08/23/2022,""1,656.77"",""1,638.03"",""1,667.41"",""1,630.67"",""34.80M"",""1.02%"""
"08/22/2022,""1,640.02"",""1,669.20"",""1,670.29"",""1,630.00"",""18.51M"",""-1.99%"""
"08/19/2022,""1,673.40"",""1,685.24"",""1,698.82"",""1,668.62"",""22.24M"",""-1.55%"""
"08/18/2022,""1,699.68"",""1,683.89"",""1,703.78"",""1,672.48"",""17.69M"",""1.00%"""
"08/17/2022,""1,682.93"",""1,736.13"",""1,736.80"",""1,679.71"",""19.93M"",""-3.00%"""
"08/16/2022,""1,735.00"",""1,739.62"",""1,763.25"",""1,730.05"",""19.65M"",""0.00%"""
"08/12/2022,""1,735.07"",""1,721.18"",""1,737.25"",""1,716.38"",""16.55M"",""0.58%"""
"08/11/2022,""1,724.98"",""1,705.23"",""1,724.98"",""1,690.24"",""15.94M"",""1.82%"""
"08/10/2022,""1,694.11"",""1,683.41"",""1,702.17"",""1,661.42"",""19.88M"",""0.59%"""
"08/09/2022,""1,684.14"",""1,695.54"",""1,706.57"",""1,682.49"",""18.16M"",""-0.69%"""
"08/08/2022,""1,695.78"",""1,660.93"",""1,695.78"",""1,652.97"",""17.11M"",""2.64%"""
"08/05/2022,""1,652.14"",""1,685.30"",""1,696.43"",""1,643.02"",""20.53M"",""-1.33%"""
"08/04/2022,""1,674.37"",""1,690.68"",""1,697.16"",""1,666.85"",""27.14M"",""-0.81%"""
"08/03/2022,""1,688.03"",""1,702.13"",""1,702.32"",""1,679.92"",""26.68M"",""-1.49%"""
"08/02/2022,""1,713.61"",""1,728.07"",""1,728.48"",""1,709.85"",""20.93M"",""-1.32%"""
"08/01/2022,""1,736.47"",""1,723.75"",""1,736.47"",""1,714.65"",""17.73M"",""0.89%"""
"07/29/2022,""1,721.11"",""1,674.05"",""1,721.11"",""1,674.05"",""35.26M"",""3.24%"""
"07/28/2022,""1,667.17"",""1,661.43"",""1,679.66"",""1,652.86"",""43.98M"",""0.93%"""
"07/27/2022,""1,651.89"",""1,658.09"",""1,670.03"",""1,632.23"",""24.17M"",""-0.17%"""
"07/26/2022,""1,654.70"",""1,677.62"",""1,683.51"",""1,646.30"",""18.82M"",""-1.83%"""
"07/25/2022,""1,685.62"",""1,699.55"",""1,708.72"",""1,682.95"",""14.53M"",""-0.95%"""
"07/22/2022,""1,701.73"",""1,677.44"",""1,710.51"",""1,677.44"",""19.75M"",""1.11%"""
"07/21/2022,""1,683.09"",""1,697.09"",""1,702.40"",""1,665.34"",""17.54M"",""-0.68%"""
"07/20/2022,""1,694.58"",""1,688.47"",""1,701.91"",""1,678.74"",""18.26M"",""0.91%"""
"07/19/2022,""1,679.27"",""1,664.93"",""1,681.28"",""1,648.39"",""15.73M"",""0.59%"""
"07/18/2022,""1,669.48"",""1,632.83"",""1,670.33"",""1,632.83"",""17.50M"",""3.05%"""
"07/15/2022,""1,620.13"",""1,618.23"",""1,634.31"",""1,607.84"",""14.35M"",""0.38%"""
